Pair,p-value,Half-Life
MSCI-ADI,0.038368077941447,84.1776086890097
RMD-TXN,0.003593617855264,84.21050425087556
DHR-LOW,0.0081975444793246,84.22996202457533
LYV-MU,0.0169829171119891,84.26654657838209
LULU-ADBE,0.0092950456257471,84.28369077207107
GOOGL-EMR,0.0023832410978049,84.28479835405753
MDLZ-WDAY,0.0198463009674112,84.33627473618745
HCA-SYK,0.0421560583780588,84.37416714615503
MNST-ROK,3.357279827415513e-05,84.43055116584803
CDW-TXN,0.0349027788215053,84.45700688102623
ABBV-MLM,0.0129674152713336,84.47507594465247
SYY-DPZ,0.000189782798928,84.51336885590685
CBRE-WTW,0.0096705567899161,84.52853765308969
HCA-DRI,0.027501094496987,84.53449792941575
JNJ-SBUX,0.0005948110827739,84.54283886929298
WTW-LII,0.0063468394341623,84.55503500708895
MDLZ-MCHP,0.0020378523537875,84.55776286978305
ABBV-VMC,0.0057997674546998,84.55983553474903
TER-MOH,7.216147144725259e-06,84.56981206478422
LKQ-ENPH,0.0098951784081619,84.58417588147834
XYL-DRI,0.0214428623927353,84.58815773643418
FICO-PGR,0.0002033980142902,84.5987293202229
WMT-PH,0.0026881003412708,84.62267007402475
KDP-STE,0.0065905172992427,84.6294706511726
MOH-LOW,0.0419348154789762,84.70595465151011
COST-WSM,0.0003973817632826,84.72512239950944
ABBV-LRCX,0.0243812983551309,84.73636460794738
PG-QCOM,0.0003852587959431,84.77583629712854
XYL-HON,0.0281109518472,84.77869401165522
EXPD-MOH,0.0046894764963994,84.78031947604053
LYV-SYK,0.0181098357442114,84.78039475750238
AJG-AMP,2.221652919525739e-05,84.791282950805
MAR-ALL,6.149869387000395e-05,84.79944600080104
GOOGL-CBRE,0.0038640016264473,84.81403982914311
GM-EMN,0.0193066279065989,84.8274519072906
AMT-EW,0.0021719274259119,84.88156782366579
KMX-CMCSA,0.0003837837355293,84.90055914789762
PAYX-AIZ,0.0043294265834892,84.90781608605079
LII-TJX,0.0324452293772424,84.95546839261127
NDSN-NEE,0.0021273150226254,84.96613581442635
MSCI-LH,0.0161211216035676,84.97220652376079
ITW-NDSN,0.0170181219058701,84.97257351968754
BRO-ISRG,0.0004565011576915,84.97516999300397
DECK-BLDR,2.1238175991250404e-05,84.9780256569663
NSC-WAT,6.388077221976626e-05,84.98038308289132
CMI-PANW,0.0318896575555018,84.98233728560609
BRK.B-TJX,0.0004859614816844,85.05736130530589
AMP-MPWR,0.0002725418956805,85.0587321011021
HCA-PEG,0.0382532276329058,85.07332604757082
MDLZ-EFX,0.0004895047898742,85.12063977291612
EXPD-DPZ,0.0039773639512472,85.12624271546747
PWR-KLAC,1.3211159086555498e-05,85.14317690413374
EMR-CBRE,0.0015596055646792,85.14602349145342
MCO-TYL,0.0468779772737202,85.148730928963
O-SJM,0.0005170264924918,85.16771671631278
PG-APD,0.0004906959885815,85.18962127212792
GOOG-RSG,0.0419433734464899,85.22490443325152
EPAM-GNRC,0.0126803632998227,85.25377658152723
JNJ-COO,0.0028790406250664,85.28071535423794
CDW-WAT,0.0407979435865401,85.29341488349073
TYL-AIZ,0.0044919754087947,85.34342746747885
MSCI-J,0.0011247575126657,85.34476966839232
GOOGL-PAYX,0.0022114776104728,85.35624308290114
GOOGL-NDAQ,0.0012276486148841,85.36709506348734
CHD-DPZ,0.0160180087423577,85.37354778708806
MPWR-SYK,0.0170250846658592,85.37753574570473
MCHP-HOLX,0.0087988132086803,85.38443764477084
LDOS-LRCX,0.0050072811493189,85.3920374538868
APO-EMR,0.0304075440308305,85.39319706330994
CPAY-LNT,0.0348904620855533,85.44702843539915
EQIX-ADSK,0.0001217252729425,85.44886481164201
V-LYV,0.0174622858145417,85.46070226418115
LMT-EG,0.0072848499174642,85.48580436457027
KDP-LNT,0.0384122918620387,85.49628090433087
COO-UNP,0.0070950306851377,85.50540523553911
ABBV-ROL,0.0191733554867212,85.51513701952722
LMT-AMGN,0.000618367067048,85.5302417415081
PLD-KDP,0.0003693634133116,85.60853801403434
AMP-WSM,0.0087369986195608,85.61263296557415
WMT-WSM,0.0006036748985758,85.6464557469697
XYL-SYK,0.0365052283197884,85.66555402219764
META-NFLX,0.0108280694747371,85.66790863005149
AON-STE,0.0025746540077041,85.67486998999357
IR-ERIE,0.0283970977289834,85.67769130418529
ORCL-APH,3.488348259050414e-05,85.70461306033467
ABBV-BRO,0.0458461011170388,85.74975409467116
EQIX-GL,0.0005104104434647,85.75234795042728
BRK.B-MPWR,0.0002852062314401,85.75590959308546
GOOGL-ABBV,0.0301097586453047,85.77747816986816
ZTS-AVY,0.026841684295761,85.81805645725531
ZTS-HOLX,0.026813343138516,85.82628284205224
A-TMO,0.0001660715981308,85.86762890353071
MA-TDY,0.0147620056839658,85.88150408536605
MCO-SHW,0.015491204960081,85.89441276418691
PH-PGR,5.862113813458971e-06,85.91636912357143
PSX-CBOE,0.0108307857489711,85.94956033694122
GOOGL-LOW,0.0068543059633081,85.97274897833826
HCA-AJG,0.0197793530167502,85.97990787761708
GOOGL-TSCO,0.0243140454666656,85.99341992779674
IQV-HON,0.0383015052534297,85.99642872317055
TSLA-MSCI,0.0015826096040586,86.00858970936348
DXCM-A,0.0008605837610005,86.01790376648962
SMCI-PHM,4.065219810010117e-05,86.02737927217544
PPG-EPAM,0.0166038269614611,86.06712666329233
URI-PGR,1.1218219140555754e-06,86.0727326735138
NXPI-NDSN,0.0446338750379197,86.10296378132885
LDOS-MU,0.0133827108522916,86.14555126130931
MCO-ADI,0.0378219781766831,86.1699303542475
IEX-NDSN,0.0008921193312887,86.1948531742102
NOW-CAT,0.0313865457005898,86.25800256702708
EG-AMGN,0.0012171308022225,86.27052171956298
NEE-DHR,0.0486582443551722,86.27756069136154
USB-TSN,9.943519295058826e-05,86.27791195154713
WDAY-FDS,0.024178140507067,86.33057363179323
COST-AJG,0.0034371936968448,86.3444481461121
LHX-LNT,0.0004887453009282,86.3488503252476
APO-BRO,0.0018574499430753,86.3522625081603
MLM-LRCX,0.0029080448148051,86.38351805510585
ROK-XYL,0.0135977891979272,86.38682708913053
COST-BX,0.0107654255153632,86.40635764230656
SO-VRSK,0.0254722774978945,86.42777967260211
KMB-CPAY,0.0353286063674404,86.53191541004773
ECL-ROST,0.0001424874584323,86.55955090689628
HCA-MET,0.0132464931350531,86.56619714900711
LII-SYK,0.0261787646101491,86.58308627230213
FAST-BX,0.0078829865310538,86.5882593226084
MET-CBOE,0.0275407925846103,86.59594398391042
MAR-NVR,5.809016411330925e-05,86.62654980333969
DUK-EXR,0.0256044941927304,86.67830328927212
PCAR-MPWR,0.00034402789557,86.70526145801166
AON-NXPI,0.0347510670995791,86.70835938789263
HCA-WRB,0.0183196365472156,86.71309268986505
STE-DHR,0.0069809052483701,86.72316735374343
KR-PANW,0.0326007843623022,86.77030779114165
VRSK-LRCX,0.0119719058322407,86.78580585960057
USB-IFF,0.0001130604789436,86.81391311283863
IDXX-MSCI,0.0355194200492168,86.8216361970847
GOOGL-DGX,0.011485872385986,86.84614104476445
DPZ-JKHY,0.0060839560803367,86.85298973690651
JNJ-SYY,0.0028074276044119,86.85384867428667
ROK-GL,0.0001124551011517,86.87292764805582
FTNT-AMP,0.0358482916732728,86.89452204340982
EQIX-LNT,3.737810660085925e-05,86.98055990544773
LLY-SMCI,0.000737490730465,87.02210140050025
TEL-EBAY,0.0046856347587296,87.03673909248133
NXPI-TXT,0.0425096867545905,87.04651667650462
NSC-EW,0.0024361713317621,87.0494306584196
WMT-ORCL,2.861316019575318e-05,87.08037884949331
ABBV-TPL,0.0215807705911631,87.1552098528879
TEL-MU,0.0082560685418307,87.1557914020876
HSY-GPC,0.0005411534998829,87.15750746278825
TDY-TXN,0.0182218132331728,87.18119089864308
EQIX-NSC,0.000236546251845,87.19004752743342
DPZ-SPGI,0.0017236835841904,87.1912338871161
AON-PAYX,0.0003065038143351,87.20358466176559
APO-KKR,0.0141106112937713,87.2223276029318
NXPI-MGM,0.0263636582398223,87.23829676519159
WAT-IEX,0.0004798472960405,87.25272089895738
COST-URI,5.901477878756448e-05,87.25971394886867
DPZ-ACN,0.0060352558156892,87.2628299838345
LMT-CI,0.001341260665856,87.27851935012013
LYV-ADI,0.0316409314221769,87.29096621877811
LYV-DRI,0.0339921567498556,87.31164423811262
AMZN-MA,0.001910494042397,87.31985657147365
GOOG-CINF,0.0349646615764741,87.38908701014226
TSLA-PG,0.0012078979557024,87.41274997210375
HCA-ISRG,0.0427963150661384,87.41304070039685
WTW-CINF,0.0001129347927195,87.42024490929646
WDAY-LULU,0.038994810888606,87.44928036201453
BR-LH,0.0130062544705954,87.50494954614793
KDP-HON,0.0034833993285778,87.52213596470088
V-MU,0.0024487340146259,87.54048364954606
DGX-AIZ,0.0003323810441018,87.55006886144967
APD-IEX,0.0103841359093114,87.56130986845439
COST-TPL,1.82499094215307e-05,87.5734310569409
TDG-RSG,0.0032058318085778,87.5785259629723
ADSK-EBAY,0.0061118187674124,87.58638613251637
CMI-DVA,0.0002454914072279,87.5907775240646
SBUX-WEC,0.0002183109262504,87.63986571298547
EBAY-DPZ,0.0118940276188396,87.67428480136901
MA-PTC,0.0301088967147375,87.67522068103268
YUM-WAT,0.0014453799183112,87.69334573488005
WMT-TDG,0.0093663348306175,87.6978965224094
RSG-RJF,6.351368272392197e-08,87.71562240924291
TXN-NEE,0.0236262299010174,87.7238342604105
ROP-XYL,0.0167328062017267,87.73975730348201
ADSK-XYL,0.0184913121038023,87.74131606623305
WSM-NWSA,0.0385813951098187,87.74246767382321
ROP-ROL,0.0008847439499334,87.74974849439026
MPWR-STLD,0.0025634888896401,87.75509836108444
LLY-FICO,7.741053091395289e-07,87.75664675070428
NDAQ-WTW,0.0098665402941353,87.78267522095263
MDLZ-NDSN,0.0026384486904376,87.78967571291543
ROP-FDS,0.0063620511319634,87.79503868212429
MTD-STE,8.230171964858576e-05,87.8027724930978
EXPE-HSIC,0.0206643685581656,87.83778635530705
AMZN-ROL,5.442271264681304e-05,87.86439542855297
NDAQ-DGX,0.0062432449966155,87.88588420617452
ABBV-PEG,0.0185246130655866,87.88810585153891
CL-EXPE,0.0003200605924733,87.89553651020069
LHX-NEE,8.532397075366422e-05,87.89858786425951
WAT-LNT,0.0014733745631163,87.90951701987433
NWS-ETN,0.0338087415078162,87.93792376379633
ROST-ATO,0.0038824177485984,87.94189494783046
SRE-GL,0.0013587864759193,87.94794213020587
PCAR-AMP,0.0465281485574845,87.95211120915027
PNC-LHX,0.0002000019550555,87.9611191848804
LH-TRMB,0.0072926582191651,88.06143763951977
WTW-TJX,0.0016359585052264,88.09949231206832
WDAY-IQV,0.037524064139188,88.10855866363023
FAST-MPWR,0.0040375223806536,88.13536353328576
CSGP-PODD,0.0090753206330626,88.13559246236635
MCK-ANET,0.0437700297603087,88.1874449086146
AMD-NOW,0.0101147021607438,88.20492477293342
GOOGL-ICE,0.0007706569467744,88.20512968941816
PH-URI,0.0021553880881122,88.25287399805754
AWK-MTD,0.0182715794480732,88.25643735851773
ALLE-AIZ,0.0479569099596866,88.28820687267458
MSFT-CDNS,0.0208412339056052,88.2943946112264
STE-TXN,0.0270945345302954,88.31388899466575
WMT-APH,0.0008745416399658,88.34016322420406
WTW-WRB,0.0024269596077632,88.34395220838313
MPC-ACGL,0.0206559960439846,88.3530936516147
AMT-MKC,5.41496009761538e-06,88.377482691541
SHW-ADI,0.0066958815214264,88.39848751773147
ZBH-CLX,0.0040417736223533,88.40395535485581
PG-ROK,0.00041565753935,88.41465674263415
USB-ESS,0.0001144251353042,88.46867783913419
SYK-ADI,0.0270887419672949,88.47165710200089
STE-SPGI,0.0145233474598054,88.51799525232931
MCHP-ADBE,0.0004608375079827,88.54686962853712
TSLA-FAST,0.008355118979434,88.55269988568622
AMZN-V,0.0120960592466619,88.55370535688822
CI-ITW,0.0004443791538888,88.56463714814679
DXCM-MOH,0.0005890747459892,88.60822733904239
TSCO-DOV,0.0124220770575285,88.63499858597069
BR-ALLE,0.033519892814269,88.635798661128
WTW-VRTX,0.0017540257377259,88.67432196019853
GWW-ETN,0.001686218586437,88.67476320472493
AON-TDY,0.0115774503736473,88.67778943781272
CHTR-BBY,0.0140979016590703,88.69596935146451
MAR-PKG,0.0080376259298733,88.75991038409015
O-KMB,0.0065201096097303,88.78390127838792
ABBV-VRTX,0.0212552285700127,88.78593246674758
EMR-FAST,4.926001995912006e-05,88.78985288667279
CI-ULTA,0.0044589834833138,88.82399787679304
MAR-RJF,0.0137107925261657,88.82604080266604
LNT-DPZ,0.0018532189965476,88.85897850609084
PNC-LNT,0.0001440073472818,88.86299943517756
WDAY-CMS,0.0458591941069333,88.86394882834311
ETN-KLAC,2.507538525347364e-05,88.87697588323309
CLX-KMX,0.0003722408162759,88.89109919511048
NVR-LRCX,0.000583872063603,88.89166052749165
EW-MKC,0.0018071470022644,88.91090385462233
MCHP-HSY,0.0010493994450728,88.91264160697119
ROP-WTW,0.0012780880514409,88.91992291190692
DOV-LOW,0.0007183485255708,88.92817948764616
KKR-KLAC,0.0020562978170066,88.9490560565246
PEG-MPWR,0.0362119348686359,88.95832991208664
AMP-KLAC,0.0015417935026406,88.97256806746171
VRTX-ADI,0.0020321699549787,88.97640278925722
APO-AJG,0.000771467271514,88.9979457195464
ZTS-HON,0.0154056647811409,89.00720619595513
STZ-AOS,0.007457177115596,89.02983181621724
RMD-CSGP,0.0010081974115785,89.03495531272819
NXPI-CINF,0.0421916093971651,89.03597290954232
FTNT-J,0.0117287235368349,89.04591614060654
MDLZ-CI,0.0011552293313672,89.05368888226141
CSGP-NEE,0.0040410484492693,89.07513733092208
MAR-AFL,1.0532726472671757e-05,89.09778353895709
CSX-CHD,0.0031212462125078,89.12659123297578
LULU-EXPD,0.0071864871233774,89.13756868859761
CSX-STE,0.0019851554926681,89.18084444579458
MLM-SYK,0.0024063281925991,89.25391796196782
ZTS-A,0.0115107416555947,89.2796346430583
ZTS-VTRS,0.0239321970539038,89.29068197433354
META-BSX,0.037414197558089,89.29555985211135
SO-WTW,0.002129115003309,89.3024196631197
LYV-WRB,0.0022071863741986,89.34740276865918
RMD-POOL,0.0233359949706192,89.35217820572059
YUM-ULTA,0.0021556427417203,89.3893230628177
SRE-ULTA,0.0140329413435989,89.39558295130634
AWK-RF,0.0015293890932418,89.43165498367641
YUM-ROK,9.361619295202084e-05,89.50402148087633
A-NEE,0.0012536452890042,89.51009644130434
CSX-NEE,0.0013106424294306,89.51347496976622
GOOGL-SPGI,0.001615879889583,89.52143689348003
HCA-AZO,0.0221724203768605,89.52309252724665
FDS-UNP,0.0033480213121824,89.53457708549848
EQIX-YUM,2.533196368675548e-06,89.54442801815576
MAR-WTW,0.0004691509473466,89.59432625961908
AME-TSCO,0.003905123795179,89.60441101405121
TXN-SPGI,0.0440936632473523,89.62995959671504
A-WST,0.0012785917399502,89.64919833880893
EXPD-PODD,0.0037519430630221,89.65107747521955
NXPI-SNA,0.0288042862473802,89.68153301576864
ELV-MTD,0.0231391011726497,89.70441294694515
MSCI-TDY,0.0347383039580428,89.71226171452446
CDNS-CTAS,0.0001156806191875,89.736674702132
MCHP-CHD,0.00348150715951,89.74756139586503
DUK-LYV,0.0207188458805015,89.77839026301085
SHW-LOW,0.0149152350087641,89.79457976666642
EW-SYY,0.0005414921339457,89.81509420051749
ABBV-DHI,0.0452642469242005,89.81962578923057
SJM-LKQ,0.0065001194147725,89.83989342365133
ABBV-IT,0.0280579487180162,89.86238579161316
AAPL-BX,0.0415772990478932,89.86619746973194
ITW-WAT,0.000377663159694,89.8884061942291
DPZ-ADBE,0.022603624698815,89.9143546431228
AMAT-BX,0.0069700653819719,89.91719656606108
JNJ-JBHT,0.0007479611015817,89.92309262858865
RSG-AMP,0.0013399779274775,89.93342260574364
NDAQ-ADI,0.0467251575796681,89.95190688329296
MCHP-EXPD,0.0037377612950022,89.96891909723611
RSG-ISRG,0.0026415455115481,90.00843613522288
MKC-COO,0.0006745508118474,90.0306770381345
EXPD-DGX,0.0004426809654019,90.03375992253953
TTWO-DPZ,0.0093410896007631,90.03603681048189
ICE-LH,0.0182086731744404,90.05433150303905
BRK.B-RJF,3.175187747114325e-12,90.05449194292459
SBUX-GL,0.009541844677484,90.05502880422371
CTSH-HII,0.0365502720109278,90.06218350304727
EQIX-COO,0.0017487007289834,90.06422009019336
NXPI-SCHW,0.0316473430981369,90.06839680760059
O-HRL,0.0014499216257433,90.12554549199612
STE-FDS,0.0002348278362035,90.12960366978989
HCA-CPRT,0.0048068278512112,90.17247258587966
TDY-DPZ,0.0007719729591994,90.1745573609604
FICO-DECK,1.917344157364797e-06,90.18335875691095
SPGI-LOW,0.026623059849151,90.1857246115202
TSLA-RMD,0.0015933549919639,90.18605118452025
EMR-LYV,0.0082033959118547,90.1936053126518
LMT-MDLZ,0.0137428062802911,90.24305823009837
HCA-CMI,0.0268879385724507,90.26464395175842
WDAY-DTE,0.0322866965246982,90.28012525001114
TDG-URI,0.0070655208066466,90.2833836186773
SYY-EXR,0.0009081932549266,90.30436956174414
MCO-BR,0.0173688927184594,90.31361897645854
FDS-LOW,0.0060239299273989,90.31525566079503
MPWR-J,0.0018642988770299,90.32838477893843
CSX-ACN,0.0460567302577365,90.33044913617884
JPM-CBRE,0.0420777121357968,90.33222682824115
ITW-ROK,0.0005861202548044,90.3397922513736
JPM-APH,0.0005724401766215,90.37079182552338
AKAM-EPAM,0.0243242878067865,90.37568914712294
SO-CBRE,0.0018511505434824,90.47075161685908
CSGP-MCHP,0.0024705265937572,90.48695002285679
WDAY-PEG,0.0444786653444755,90.5016547559134
MA-SO,0.0081293482976525,90.5058901403282
CMG-AMAT,0.0055850265398414,90.57127610710099
PODD-TER,0.0019801071692974,90.57561053033993
SHW-XYL,0.0218212919470833,90.57725802164136
ORLY-HUBB,0.0001324625346184,90.59847441859165
PSA-EXPE,0.0240075057637564,90.59903820524089
CI-SNA,0.0031640025932634,90.60660840763964
EW-TECH,0.0181952912513223,90.60822089646928
VRSK-PTC,0.0053306627072227,90.62337453456001
HD-WAT,0.0001547149841516,90.64241949057364
TGT-ZBRA,0.0043899677009076,90.64292777630709
ERIE-VRTX,5.694486909363456e-07,90.65912969454637
AMT-SBAC,0.0329996627854229,90.67907715844986
LDOS-ISRG,0.0031982658260081,90.73804551184011
XYL-EFX,0.0242210635982689,90.74617009803745
WM-LRCX,0.0031040512680999,90.75155514561699
GL-HON,0.0025228217712375,90.77741639275108
AAPL-FTNT,0.0376734883320713,90.82872664395558
LYV-SPGI,0.0070120062618495,90.85314225412365
MCO-SYK,0.0013593421470873,90.86660653020134
ABBV-RSG,0.0188718495459958,90.86784384673328
RMD-TYL,0.0029240475073339,90.90539226341885
ICE-MCO,0.0013644329504219,90.90982526682457
VRSK-NVR,0.0025200692131389,90.91059808971505
MCO-HCA,0.0412298041860462,90.91302094334978
ODFL-LOW,0.0263187741152527,90.95000158452285
ALL-VMC,9.14926015000067e-05,90.95660575356264
NSC-LH,0.007633731393521,90.95678318432181
XYL-BR,0.0243760547024683,90.96941881241906
XEL-AWK,0.0289125347922651,90.97332332180785
MDLZ-ITW,0.0021477060970811,90.98997064563235
WST-MOH,4.4121938091487445e-05,91.00285240518916
AIZ-TXN,0.005294450554371,91.01328145573616
JCI-STX,0.0010039069507785,91.03075087300087
DOV-SPGI,0.0018487254273256,91.04105229703595
JKHY-GL,0.0035236754770532,91.06226478803336
WDAY-AIZ,0.032544904984784,91.07534073389553
MA-PEG,0.0044023392052922,91.09300844003829
ROK-CHD,0.0007463427839207,91.10431601141323
DUK-AIZ,0.0012979877545221,91.14108627522054
GOOGL-RSG,0.0006260508477851,91.17453666128681
CI-GL,0.0065132068704332,91.18692346551649
DPZ-MU,0.002839500288654,91.19131153124852
VRSK-DRI,0.0242345500333253,91.1993545233428
ROK-NDSN,0.0444459724976197,91.20318192107493
HCA-J,0.0168349938396765,91.23460880390712
WRB-ANET,0.0357368528975967,91.23640226058332
APO-TJX,0.0339136813483249,91.24033316760425
QCOM-BX,0.00326078561465,91.24820735864758
AAPL-TSLA,0.0164397348101281,91.25593925376353
MSCI-PODD,0.0297985494557078,91.26909967753116
AZO-HUBB,6.689577987747579e-05,91.2732723403431
WDAY-ROL,0.0460962499059424,91.28683280283988
MPWR-ROL,0.0264346089299762,91.28751670185714
GOOGL-PEG,0.0017017581358766,91.31874517701704
DHI-SNPS,0.0001124602346554,91.3561568996503
WM-ADI,0.0116571093228038,91.36998055832174
NSC-CHD,0.0010157718322284,91.42191864883614
CHD-COO,0.0127029869665618,91.42834974211682
EMR-KKR,0.0096956807067707,91.43543809770365
RMD-SPGI,0.0008408358783328,91.45435089510949
ISRG-ADI,0.0136456774437706,91.45537087422065
HD-SPGI,0.01282020268378,91.51225649358109
GOOG-BRK.B,0.0191993326338602,91.55362551410087
IDXX-DXCM,0.0122045928710844,91.55803942957702
EXPE-NI,0.0093101757042839,91.56737607726419
EXR-JBHT,0.0043658914628362,91.59472506489658
PNC-DPZ,0.0002835965961935,91.60148289533895
KMB-CMCSA,0.0003967483126071,91.63020624737071
ITW-CHD,0.0043252303456001,91.64755131656858
ROK-EBAY,0.0051385709870413,91.64945822415177
PLD-CDW,0.0438444323411951,91.67541955696247
IQV-HSIC,0.038480381582646,91.7024194245969
NDAQ-PAYX,0.0020163792047067,91.7040245854875
LII-ERIE,2.163631969906672e-05,91.73660122810905
HD-ITW,0.0091076987191226,91.77945019933104
AIZ-MU,0.0001336924673587,91.80322190526087
EG-GL,0.0020656213014812,91.80642744665292
RMD-DOV,0.0035303374560328,91.84560700218992
MTD-LOW,0.0017781082426897,91.8705702188471
PNC-DTE,0.0002317889865734,91.8976408525132
PKG-PANW,0.0416795718146707,91.92566202108742
SBUX-MDLZ,0.0010580725528595,91.94125451479943
AWK-JKHY,0.0083009513849897,91.97156125101661
EQIX-LHX,0.0001113761902382,92.01224472116861
DUK-VRSK,0.0194673303099116,92.02506725927239
XEL-JKHY,0.0010216286497034,92.02657703082717
SHW-ROL,1.3059114944870106e-05,92.04562772083354
PKG-AMGN,0.0002283600516963,92.05108030290758
MMC-AMAT,0.0019296005641107,92.0515931050628
DLR-CHRW,0.0206697464706035,92.07177771074134
EXPE-EVRG,0.0062042513649759,92.08474089363467
ES-CLX,0.0037901309883907,92.0944458256715
PEG-PANW,0.0464945037850291,92.0961113791193
MCHP-JBHT,0.0042416069132184,92.10525889947628
CCI-CZR,0.023399261889005,92.1269303493559
SBUX-APD,0.0052360195547471,92.12964771290808
YUM-DRI,0.038644764178096,92.13780010840303
LNT-UNP,0.0087932656175279,92.14219083923443
PG-DOV,0.0015658919221099,92.1505599464698
EQIX-NEE,0.0001657922947831,92.15099561956707
WTW-AIZ,0.0049579478914663,92.18071190788531
CSX-ROP,0.0051057184506037,92.18772824726899
ZBH-CMCSA,0.0034232032204808,92.18818255752431
TMUS-MS,0.0039058952604245,92.1927306833334
APD-ADSK,0.0003623540088619,92.20066791972584
APD-UNP,0.0010910125124961,92.20757502972593
NDAQ-CBRE,0.0098411697317499,92.21911934298217
WMT-KKR,0.0278655677054242,92.2252228456874
ROP-STE,0.0235334834147529,92.23047201471097
ULTA-DGX,0.0048413262669617,92.25658085334462
APD-HOLX,0.0017090345066084,92.29874551185537
LDOS-AMAT,0.0393132653571108,92.32390258662956
ROP-DRI,0.0050866506720137,92.35615737414021
OMC-UHS,0.0006672976557911,92.3770641064998
DRI-ADP,0.0061360643208369,92.38959769963338
ED-EG,0.0017088555984928,92.40188920056619
DLR-ROST,0.0089397729083011,92.43772996538412
SYY-JKHY,0.0005345610904804,92.45104810776006
DG-AES,0.0074949718541484,92.45623408867357
A-TER,0.0002525888581431,92.46730902694921
MAR-LII,0.0024358635770199,92.53041512805747
CDNS-AJG,1.5634105506823686e-05,92.55248000913754
ZTS-CHRW,0.0454081442384649,92.56078222544299
WTW-WAT,0.0310585044354476,92.58883810806203
SMCI-ETN,0.0003317676444978,92.59817665259978
PG-MCHP,0.0016344828397181,92.61021268760342
APD-ROP,0.0032793483461119,92.63518519637329
GOOGL-BRK.B,3.540069173105457e-06,92.6467341071698
ABBV-EMR,0.0330550896241622,92.66212941348168
AMZN-SHW,0.0001077177438603,92.67608126467437
PAYX-ADP,0.0040164512380712,92.71235946836579
MTB-HII,0.0188105048964129,92.73942719995465
KDP-MCHP,0.0282999526239421,92.73985318355768
SHW-ROP,0.0001874927049826,92.74221774547563
RMD-TMO,0.0042615703536313,92.74599727245243
YUM-LH,0.0072461426830157,92.7466455871344
CBOE-MU,0.0096326707646659,92.75375456814959
IQV-WAT,0.045038437451262,92.78923001203607
NOC-ITW,0.0009240247049549,92.81272197809704
TDG-ETN,0.0008176207195562,92.82296666334867
TRV-DRI,0.0149983918873003,92.84446385254361
WDAY-NEE,0.0362861114177741,92.87760823340194
EQIX-RMD,0.0006340219611357,92.89900480327591
AIZ-ADI,0.0015920588044963,92.90253300452223
DTE-WAT,0.0009135327998919,92.9089708381219
WTW-LRCX,0.0007563144926954,92.91220872242732
RMD-A,0.014446834582326,92.91895474197521
WM-ISRG,0.0041769680950627,92.92691411567135
TSLA-KEYS,0.0299831119889958,92.93830134437948
MSCI-DE,0.0305066623390099,92.96064353322372
CHD-WAT,0.0002603691704741,93.10277420351373
DUK-DPZ,0.0052694790774426,93.10691637820982
DTE-ULTA,0.0098935566962118,93.11014224692127
NOC-MNST,0.0010514911523935,93.15049230873049
STE-NEE,0.0019483294463887,93.16533493768323
PG-AIZ,0.0021799893672718,93.17101344517948
GOOGL-LH,0.0326116254248812,93.18573360199557
ORLY-KLAC,0.0037068836264094,93.18814940914655
SBAC-NKE,0.0023502896394568,93.2229033637871
PAYX-CINF,0.0001242068034698,93.26441681064966
IDXX-WST,0.0067838002821677,93.26783287153026
EQIX-MCHP,0.0001941689816249,93.26896839696639
HCA-LYV,0.0450167073456581,93.2890373726364
ADSK-SPGI,0.0026914447271255,93.29273550779538
SHW-AIZ,0.0007459402644246,93.30153003446061
EQIX-ROL,0.0013842209469706,93.33316120677956
CI-PKG,0.0004288341985852,93.35613370944935
MSFT-BX,0.0072884713689053,93.37721581842636
SHW-AME,0.0016254224744193,93.38222420860245
PEG-CPAY,0.0350696812649201,93.38354803066163
WTW-PKG,0.0019768879002392,93.39911110836088
CI-MCHP,0.0035440932466705,93.40157143628569
DXCM-MTD,0.0016382908274688,93.41438771502084
COR-HUBB,0.0001229557809054,93.4405671253348
WDAY-VRSN,0.0394508078171027,93.45640674135237
PNC-EBAY,0.0014563602745368,93.46822540880443
HD-AON,0.0001221965567016,93.48539600341799
KDP-MTD,0.0475592296953351,93.50359712895306
CSX-MTD,0.006112887465314,93.51358724936617
PH-KKR,0.0126755974102319,93.51591009991337
ROP-WAT,0.0005902044289581,93.51606317871288
ALL-BR,0.0045033443686431,93.54030916772204
EMR-CMI,0.0003163906199166,93.54510582239973
NDSN-TMO,0.0042769662930093,93.60548785766606
BRK.B-SYK,0.0005872810831963,93.61447464948449
MPC-PANW,0.0398693212422255,93.62017901684166
LMT-CDW,0.0269101888035478,93.62448239901887
CMG-LRCX,0.0028474801930746,93.62672340168493
AJG-AZO,0.0115454991666963,93.63151032066003
ELV-A,0.0024147783236388,93.64111320895722
KHC-VTRS,0.0317257293135655,93.64962079045281
NSC-ROK,0.0047116725384089,93.65588581363441
UPS-ALB,0.0001965794507956,93.66720407850381
NUE-ON,0.0013107622812373,93.6821527452684
JNJ-IEX,0.000824452185455,93.68257755737551
SO-NDAQ,0.0010337536726383,93.68778684417613
EQIX-MTD,3.3686848317367953e-05,93.70457215668209
EQIX-AME,0.0002748152435288,93.73350813455278
VMC-SYK,0.0077142349947785,93.74212639524117
A-AVY,0.0104163775787267,93.81843062552242
ABBV-AMGN,0.0313122883356057,93.83758179321129
